url,first_image_url,highlights,location,table_data,error
https://housing.com/rent/17128858-1528-sqft-3-bhk-apartment-on-rent-in-sector-110-noida,https://housing-images.n7net.in/01c16c28/7823d9548161b2dd652dccf72106d1f6/v0/large/3_bhk_apartment-for-rent-sector_110-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","The 3C Lotus Panache, Sector 110, Noida","{""Project Name"": ""The 3C Lotus Panache"", ""Security"": ""62,000"", ""Brokerage"": ""31,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1528 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""14 of 25 floors"", ""Lease type"": ""Family"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17138020-4480-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/353852e97ab42149fd98f5dd38d5db5b/v0/large/4_bhk_apartment-for-rent-sector_107_noida-Noida-hall.jpg,"[""ATM"", ""Gymnasium"", ""Restaurants/Cafeterias"", ""Utility Shops""]","County 107, Sector 107, Noida","{""Project Name"": ""County 107"", ""Security"": ""2.8 Lacs"", ""Brokerage"": ""2.8 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""31,000"", ""Built up area"": ""4480 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 18 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""4200 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17140167-4660-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,https://housing-images.n7net.in/01c16c28/57c4ac6d52c262e5cbe6892d04b4f35d/v0/large/4_bhk_apartment-for-rent-sector_107_noida-Noida-hall.jpg,"[""ATM"", ""Gymnasium"", ""Service Lift"", ""Utility Shops""]","The 3C Lotus 300, Sector 107, Noida","{""Project Name"": ""The 3C Lotus 300"", ""Security"": ""1.8 Lacs"", ""Brokerage"": ""1.8 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""30,000"", ""Built up area"": ""4660 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""8 of 15 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""4300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17125821-1650-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/ae531c6e74b4bf083f68b4a0aeb93bfb/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24x7 Security"", ""Close to Grocery Stores"", ""Closer to Pharmacy"", ""Close to Mall""]","Sethi Max Royal, Sector 76, Noida","{""Project Name"": ""Sethi Max Royal"", ""Security"": ""34,000"", ""Brokerage"": ""17,000Access Zero Brokerage Properties"", ""Maintenance"": ""4,500"", ""Built up area"": ""1650 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 20 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""9 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17128779-1528-sqft-3-bhk-apartment-on-rent-in-sector-110-noida,https://housing-images.n7net.in/01c16c28/6df048d72cb1fbf0433f77f1dc006e9b/v0/large/3_bhk_apartment-for-rent-sector_110-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","The 3C Lotus Panache, Sector 110, Noida","{""Project Name"": ""The 3C Lotus Panache"", ""Security"": ""64,000"", ""Brokerage"": ""32,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1528 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 25 floors"", ""Lease type"": ""Family"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17131431-2511-sqft-4-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/487a06985e4e1d19cef16b1f85d75ca0/v0/large/4_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","IVY County, Sector 75, Noida","{""Project Name"": ""IVY County"", ""Security"": ""1.8 Lacs"", ""Brokerage"": ""44,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""10,000"", ""Built up area"": ""2511 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 22 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""2 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1900 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17185712-1340-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/4214942aefa328d1e78c47ff6c378fa9/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","Gardenia Golf City, Sector 75, Noida","{""Project Name"": ""Gardenia Golf City"", ""Security"": ""80,000"", ""Brokerage"": ""40,000Access Zero Brokerage Properties"", ""Maintenance"": ""3,000"", ""Built up area"": ""1340 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""5"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 18 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1100 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17189445-1655-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/31b18371963acbe1f19fac8cbb9b36d0/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","IVY County, Sector 75, Noida","{""Project Name"": ""IVY County"", ""Security"": ""1.2 Lacs"", ""Brokerage"": ""60,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1655 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""18 of 27 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17100564-2250-sqft-3.5-bhk-apartment-on-rent-in-sector-43-noida,https://housing-images.n7net.in/01c16c28/17dbbe4838da330f3ca699f1759fde5c/v0/large/3.5_bhk_apartment-for-rent-sector_43_noida-Noida-hall.jpg,[],"Godrej Woods, Sector 43, Noida","{""Project Name"": ""Godrej Woods"", ""Security"": ""90,000"", ""Brokerage"": ""90,000Access Zero Brokerage Properties"", ""Built up area"": ""2250 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""27 of 34 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16269766-1845-sqft-3-bhk-apartment-on-rent-in-sector-45-noida,https://housing-images.n7net.in/01c16c28/718a8d3ba103724b406988b04ca2c3dd/v0/large/3_bhk_apartment-for-rent-sector_45_noida-Noida-hall.jpg,"[""ATM"", ""Gymnasium"", ""Restaurants/Cafeterias"", ""Utility Shops""]","Prateek Stylome, Sector 45, Noida","{""Project Name"": ""Prateek Stylome"", ""Security"": ""65,000"", ""Brokerage"": ""65,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1845 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""3 of 18 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16711353-1750-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,https://housing-images.n7net.in/01c16c28/c7e562536549dd622c2b6b8ffd44fa6a/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,"[""24x7 Security"", ""Gated Community"", ""Close to Grocery Stores"", ""Gymnasium""]","ACE Group Parkway, Sector 150, Noida","{""Project Name"": ""ACE Group Parkway"", ""Security"": ""39,000"", ""Brokerage"": ""19,500Access Zero Brokerage Properties"", ""Built up area"": ""1750 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""8 of 21 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""2 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1160 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16701654-3200-sqft-4-bhk-apartment-on-rent-in-sector-150-noida,https://housing-images.n7net.in/01c16c28/0edc2f540ec60c1103c8c69049b31445/v0/large/4_bhk_apartment-for-rent-sector_150-Noida-hall.jpg,"[""Gated Community"", ""Gymnasium"", ""Close to Mall"", ""Close to Grocery Stores""]","ATS Le Grandiose, Sector 150, Noida","{""Project Name"": ""ATS Le Grandiose"", ""Security"": ""60,000"", ""Brokerage"": ""30,000Access Zero Brokerage Properties"", ""Built up area"": ""3200 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""15 of 25 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""1 year"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""2200 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17105441-3700-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,https://housing-images.n7net.in/01c16c28/9b043a5b0ba1b826b6090ebbc5a25e06/v0/large/4_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-hall.jpg,"[""ATM"", ""Gymnasium"", ""Security Guards"", ""Utility Shops""]","Jaypee The Imperial Court, Sector 128, Asagarpur Jagir","{""Project Name"": ""Jaypee The Imperial Court"", ""Security"": ""95,000"", ""Brokerage"": ""95,000Access Zero Brokerage Properties"", ""Maintenance"": ""15,000"", ""Built up area"": ""3700 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""5"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""12 of 16 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""10 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1110 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16668151-1165-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,https://housing-images.n7net.in/01c16c28/179bf0f25e9e3d0cf24f839640308370/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,"[""Earthquake Resistant Structure"", ""Football Field"", ""Children Play Area"", ""Amphitheatre""]","Jaypee Kosmos, Sector 134, Noida","{""Project Name"": ""Jaypee Kosmos"", ""Security"": ""22,000"", ""Brokerage"": ""22,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,200"", ""Built up area"": ""1165 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 17 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""6 years"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""No"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16668047-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,https://housing-images.n7net.in/01c16c28/c6395e05e86bf9fd368d80911a58b9be/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-hall.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Mall"", ""Community Hall""]","Jaypee Kosmos, Sector 134, Noida","{""Project Name"": ""Jaypee Kosmos"", ""Security"": ""56,000"", ""Brokerage"": ""28,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,200"", ""Built up area"": ""950 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""14 of 17 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""626 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17116927-1400-sqft-2-bhk-independent-floor-on-rent-in-sector-47-noida,https://housing-images.n7net.in/01c16c28/6c50cb4b674dc8024a89875858f437ab/v0/large/2_bhk_independent_builder_floor-for-rent-sector_47_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Mall"", ""Gated Community""]","Noida sector 47, Block A, Sector 47, Noida","{""Security"": ""30,000"", ""Brokerage"": ""30,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1400 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 3 floors"", ""Lease type"": ""Family"", ""Age of property"": ""7 years"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1300 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17116966-895-sqft-2-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/ae980d8369adae78a9141654202f0cad/v0/large/2_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24x7 Security"", ""Close to Grocery Stores"", ""Closer to Pharmacy"", ""Close to Mall""]","Sethi Max Royal, Sector 76, Noida","{""Project Name"": ""Sethi Max Royal"", ""Security"": ""24,000"", ""Brokerage"": ""12,000Access Zero Brokerage Properties"", ""Maintenance"": ""2,500"", ""Built up area"": ""895 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""6 of 15 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""9 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17117000-1105-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,https://housing-images.n7net.in/01c16c28/973a171860f2b7b88faca65b801e4965/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-hall.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Grocery Stores"", ""Closer to Pharmacy""]","Sethi Max Royal, Sector 76, Noida","{""Project Name"": ""Sethi Max Royal"", ""Security"": ""27,000"", ""Brokerage"": ""13,500Access Zero Brokerage Properties"", ""Maintenance"": ""3,000"", ""Built up area"": ""1105 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""4 of 15 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""9 years"", ""Main entrance facing"": ""North"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17123532-1528-sqft-3-bhk-apartment-on-rent-in-sector-110-noida,https://housing-images.n7net.in/01c16c28/78053e2b6eb09f5f23215ac857c27820/v0/large/3_bhk_apartment-for-rent-sector_110-Noida-hall.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Mall"", ""Kid's Pool""]","The 3C Lotus Panache, Sector 110, Noida","{""Project Name"": ""The 3C Lotus Panache"", ""Security"": ""62,000"", ""Brokerage"": ""31,000Access Zero Brokerage Properties"", ""Maintenance"": ""5,000"", ""Built up area"": ""1528 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 25 floors"", ""Lease type"": ""Family"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""North-West"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1146 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17178324-1350-sqft-2-bhk-apartment-on-rent-in-sector-128-noida,https://housing-images.n7net.in/01c16c28/74e8051aed500d63de76e1b84ad3c562/v0/large/2_bhk_apartment-for-rent-sector_128-Noida-hall.jpg,[],"Jaypee Pavilion Court Royale, Sector 128, Noida","{""Project Name"": ""Jaypee Pavilion Court Royale"", ""Security"": ""64,000"", ""Brokerage"": ""32,000Access Zero Brokerage Properties"", ""Maintenance"": ""6,000"", ""Built up area"": ""1350 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 11 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""1150 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17116939-1800-sqft-3-bhk-independent-floor-on-rent-in-sector-47-noida,https://housing-images.n7net.in/01c16c28/114adf8d812581793ec59bde45dfaab3/v0/large/3_bhk_independent_builder_floor-for-rent-sector_47_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Mall"", ""Gated Community""]","Noida sector 47, Block B, Sector 47, Noida","{""Security"": ""40,000"", ""Brokerage"": ""40,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1800 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""2"", ""Available from"": ""Available now"", ""Floor number"": ""Ground Floor of 3 floors"", ""Lease type"": ""Family"", ""Age of property"": ""7 years"", ""Main entrance facing"": ""South-West"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1700 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17180016-3500-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,https://housing-images.n7net.in/01c16c28/1f4a35429126a3e37ad01f1ae9756313/v0/large/4_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-hall.jpg,"[""Golf Course"", ""Swimming Pool"", ""Lift"", ""24x7 Security""]","Jaypee The Kalypso Court, Sector 128, Asagarpur Jagir","{""Project Name"": ""Jaypee The Kalypso Court"", ""Security"": ""3 Lacs"", ""Brokerage"": ""1.5 LacsAccess Zero Brokerage Properties"", ""Maintenance"": ""6,000"", ""Built up area"": ""3500 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""4"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 24 floors"", ""Lease type"": ""Family / Company"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/16612044-506-sqft-1-rk-apartment-on-rent-in-sector-168-noida,https://housing-images.n7net.in/01c16c28/e701e8151249c11094ffbf66316cc2ef/v0/large/1_rk_apartment-for-rent-sector_168-Noida-hall.jpg,"[""ATM"", ""Fire Fighting Systems"", ""Physically Disabled Friendly"", ""Utility Shops""]","Nimbus The Golden Palms, Sector 168, Noida","{""Project Name"": ""Nimbus The Golden Palms"", ""Security"": ""29,000"", ""Brokerage"": ""14,500Access Zero Brokerage Properties"", ""Built up area"": ""506 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""8 of 11 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""No"", ""Carpet area"": ""480 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17180534-600-sqft-1-rk-studio-on-rent-in-sector-94-noida,https://housing-images.n7net.in/01c16c28/f3b2cc938e13f59ac8f1770ce234c998/v0/large/1_rk_studio-for-rent-sector_94_1-Noida-bedroom.jpg,"[""24x7 Security"", ""Close to Hospital"", ""Close to Mall"", ""Close to Airport""]","Supertech Supernova, Sector 94, Noida","{""Project Name"": ""Supertech Supernova"", ""Security"": ""1.1 Lacs"", ""Brokerage"": ""53,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""600 sq.ft"", ""Furnishing"": ""Fully Furnished"", ""Bathrooms"": ""1"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""37 of 45 floors"", ""Lease type"": ""Family / Bachelor / Company"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""Yes"", ""Gate Community"": ""Yes"", ""Carpet area"": ""550 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17181469-1140-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/074a5a9173c001e2128113d6ada64c9d/v1/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-bedroom.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to ATM"", ""Close to Mall""]","Aims Golf Avenue, Sector 75, Noida","{""Project Name"": ""Aims Golf Avenue"", ""Security"": ""27,500"", ""Brokerage"": ""27,500(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,500"", ""Built up area"": ""1140 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 15 floors"", ""Lease type"": ""Family"", ""Age of property"": ""8 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17181526-2120-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/062fe004bdf072c385e3ca5a8f0efa62/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to ATM"", ""Close to Mall""]","IVY County, Sector 75, Noida","{""Project Name"": ""IVY County"", ""Security"": ""71,000"", ""Brokerage"": ""71,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""2120 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""3"", ""Balcony"": ""4"", ""Available from"": ""Available now"", ""Floor number"": ""9 of 22 floors"", ""Lease type"": ""Family"", ""Age of property"": ""1 year"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1900 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17182049-1290-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,https://housing-images.n7net.in/01c16c28/6cd7a4995d235a81afd1e44e3492f7e7/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to ATM"", ""Close to Mall""]","Mahagun Moderne, Sector 78, Noida","{""Project Name"": ""Mahagun Moderne"", ""Security"": ""34,000"", ""Brokerage"": ""34,000(Negotiable)Access Zero Brokerage Properties"", ""Maintenance"": ""2,828"", ""Built up area"": ""1290 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""1"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 25 floors"", ""Lease type"": ""Family"", ""Age of property"": ""4 years"", ""Main entrance facing"": ""North-East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""990 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17180896-1300-sqft-3-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/4de72f89f8ab8478012ce0ff9940da85/v0/large/3_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Close to ATM"", ""Close to Hospital"", ""Close to Mall""]","Gardenia Golf City, Sector 75, Noida","{""Project Name"": ""Gardenia Golf City"", ""Security"": ""30,000"", ""Brokerage"": ""30,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1300 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""5"", ""Available from"": ""Available now"", ""Floor number"": ""10 of 15 floors"", ""Lease type"": ""Family / Bachelor"", ""Age of property"": ""5 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""1150 sq.ft"", ""Price Negotiable"": ""No""}",
https://housing.com/rent/17182115-1130-sqft-2.5-bhk-apartment-on-rent-in-sector-75-noida,https://housing-images.n7net.in/01c16c28/4182e6db97aed8d799d32e3612047159/v0/large/2.5_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg,"[""24x7 Security"", ""Children Play Area"", ""Close to ATM"", ""Close to Mall""]","Aims Golf Avenue, Sector 75, Noida","{""Project Name"": ""Aims Golf Avenue"", ""Security"": ""27,000"", ""Brokerage"": ""27,000(Negotiable)Access Zero Brokerage Properties"", ""Built up area"": ""1130 sq.ft"", ""Furnishing"": ""Semi Furnished"", ""Bathrooms"": ""2"", ""Balcony"": ""3"", ""Available from"": ""Available now"", ""Floor number"": ""5 of 15 floors"", ""Lease type"": ""Family"", ""Age of property"": ""6 years"", ""Main entrance facing"": ""East"", ""Gas Pipeline"": ""No"", ""Gate Community"": ""Yes"", ""Carpet area"": ""950 sq.ft"", ""Price Negotiable"": ""No""}",
