title,link,subtitle,price,area,property_details,city,location,first_image_url
1 RK Flat for rent in Sector 137,https://housing.com/rent/17109836-550-sqft-1-rk-apartment-on-rent-in-sector-137-noida,Supertech Eco Suites,19000,550 sq.ft,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/0e477fd0da3e40cebedad4097ea02455/v0/large/1_rk_apartment-for-rent-sector_137-Noida-bedroom.jpg
2 BHK Flat for rent in Sector 128,https://housing.com/rent/17137684-2050-sqft-2-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Kalypso Court,54000,2050 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/a303bef45a9442f8943ab8852e475d38/v0/large/2_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
2 BHK Flat for rent in Sector 128,https://housing.com/rent/17101651-1356-sqft-2-bhk-apartment-on-rent-in-sector-128-noida,Jaypee Pavilion Court Royale,30000,1356 sq.ft,Fully furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/ac5d74dead554d0e85b5a861801c5890/v0/large/2_bhk_apartment-for-rent-sector_128-Noida-living_room.jpg
2 BHK Flat for rent in Sector 137,https://housing.com/rent/17100051-890-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,31000,890 sq.ft,Fully furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/b813c857f80147a983974710a3b29e31/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg
4 BHK Flat for rent in Sector 110,https://housing.com/rent/16977799-2794-sqft-4-bhk-apartment-on-rent-in-sector-110-noida,The 3C Lotus Panache,57000,2794 sq.ft,Semi furnished,Noida,Sector 110,https://housing-images.n7net.in/01c16c28/97dd6e1004d148b5a5ac05924efd7e39/v0/large/4_bhk_apartment-for-rent-sector_110-Noida-living_room.jpg
3 BHK Flat for rent in Sector 168,https://housing.com/rent/17128766-2185-sqft-3-bhk-apartment-on-rent-in-sector-168-noida,Sunworld Arista,45000,2185 sq.ft,Semi furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/097d46d9eb7d41d08c5c2f392b3ee16d/v0/large/3_bhk_apartment-for-rent-sector_168-Noida-living_room.jpg
4 BHK Villa for rent in Sector 168,https://housing.com/rent/17129023-5500-sqft-4-bhk-villa-on-rent-in-sector-168-noida,Sunworld Arista,120000,5500 sq.ft,Semi furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/62f7b04198ca4fa3a5a81cbe38357d30/v0/large/4_bhk_villa-for-rent-sector_168-Noida-living_room.jpg
2 BHK Flat for rent in Sector 76,https://housing.com/rent/17131310-875-sqft-2-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,24000,875 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/1FFA84DBF16A44399E3B2C9161F42C33/v0/large/2_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
3 BHK Flat for rent in Sector 76,https://housing.com/rent/17111107-1315-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,29000,1315 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/CDE0A673EAFA4BEDAF217B5B0E8B0EE7/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
4 BHK Flat for rent in Sector 128,https://housing.com/rent/17112373-3600-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Kalypso Court,100000,3600 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/1745489353445_c7f1facd494cea4fdd85b2485e1d4971/v0/large/4_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
3 BHK Flat for rent in Sector 128,https://housing.com/rent/16634528-2600-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Imperial Court,70000,2600 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/96b6decaf0644dafa9d216c423c5e486/v0/large/3_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
4 BHK Flat for rent in Sector 128,https://housing.com/rent/16857053-4400-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,Jaypee Augusta Town Home,175000,4400 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/5709745c4c554238a5ebd6024e31ed5a/v0/large/4_bhk_apartment-for-rent-sector_128-Noida-living_room.jpg
2 BHK Flat for rent in Sector 137,https://housing.com/rent/17082988-1082-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,23000,1082 sq.ft,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/ad337de0924e434183047ad0d36e5fd7/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg
3 BHK Flat for rent in Sector 94,https://housing.com/rent/17123012-2105-sqft-3-bhk-apartment-on-rent-in-sector-94-noida,Supertech Supernova,65000,2105 sq.ft,Semi furnished,Noida,Sector 94,https://housing-images.n7net.in/01c16c28/B483A298EB4349C09725B1958C4EC33F/v0/large/3_bhk_apartment-for-rent-sector_94_1-Noida-living_room.jpg
3 BHK Flat for rent in Sector 128,https://housing.com/rent/16378654-2670-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Kalypso Court,70001,2670 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/2dbede76bda3451d805fe014f4e45437/v0/large/3_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
3 BHK Flat for rent in Sector 76,https://housing.com/rent/17111059-1315-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,29000,1315 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/EC8481BFEB1F4E14BEAACC39DCF42F5B/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
4 BHK Flat for rent in Sector 107,https://housing.com/rent/16639550-4482-sqft-4-bhk-apartment-on-rent-in-sector-107-noida,Not Found,250000,4482 sq.ft,Semi furnished,Noida,Sector 107,https://housing-images.n7net.in/01c16c28/3c7969b8f9b74b10950ee2ade4412ce0/v0/large/4_bhk_apartment-for-rent-sector_107_noida-Noida-living_room.jpg
3 BHK Flat for rent in Sector 128,https://housing.com/rent/16711803-1820-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Pavilion Court,39001,1820 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/b5a1c4a0a6f74520ad1551eee30d6355/v0/large/3_bhk_apartment-for-rent-sector_128-Noida-living_room.jpg
4 BHK Flat for rent in Sector 128,https://housing.com/rent/16727118-3650-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Kalypso Court,100001,3650 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/34a4301ee9b94261a0bc6c0a7a67d115/v0/large/4_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
4 BHK Flat for rent in Sector 128,https://housing.com/rent/16704355-3700-sqft-4-bhk-apartment-on-rent-in-sector-128-noida,Jaypee The Imperial Court,100000,3700 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/73d6cf2f2040401bbc57cfe231d78657/v0/large/4_bhk_apartment-for-rent-sector_128-Asagarpur+Jagir-living_room.jpg
3.5 BHK Flat for rent in Sector 110,https://housing.com/rent/16942179-2150-sqft-3.5-bhk-apartment-on-rent-in-sector-110-noida,The 3C Lotus Panache,41000,2150 sq.ft,Semi furnished,Noida,Sector 110,https://housing-images.n7net.in/01c16c28/0987ab8cb7cd4fd48982f9586dac8b06/v0/large/3.5_bhk_apartment-for-rent-sector_110-Noida-living_room.jpg
4 BHK Flat for rent in Sector 110,https://housing.com/rent/16942643-2587-sqft-4-bhk-apartment-on-rent-in-sector-110-noida,The 3C Lotus Panache,58000,2587 sq.ft,Semi furnished,Noida,Sector 110,https://housing-images.n7net.in/01c16c28/f92cd2a62e6e4ef7a0ce950673742e0c/v0/large/4_bhk_apartment-for-rent-sector_110-Noida-living_room.jpg
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17139740-1440-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ATS Pristine,41000,1440 sq.ft,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/1745757591250_c5e394a8349e46a6d1ddec2a0e2ca929/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg
3 BHK Flat for rent in Sector 131,https://housing.com/rent/16133745-1900-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Not Found,40001,1900 sq.ft,Semi furnished,Noida,Sector 131,https://housing-images.n7net.in/01c16c28/2b1a72c703ef4621bbe149777d6241e7/v0/large/3_bhk_apartment-for-rent-sector_131-Noida-living_room.jpg
3 BHK Flat for rent in Sector 128,https://housing.com/rent/17102016-1820-sqft-3-bhk-apartment-on-rent-in-sector-128-noida,Jaypee Pavilion Court Royale,40000,1820 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/6e7fcfcb43c041739d082f06ab946f64/v0/large/3_bhk_apartment-for-rent-sector_128-Noida-living_room.jpg
3 BHK Flat for rent in Sector 78,https://housing.com/rent/17031853-1550-sqft-3-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Moderne,38000,1550 sq.ft,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/5f0b67c691da4945b6766f35c6cf4976/v0/large/3_bhk_apartment-for-rent-sector_78_noida-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17110857-1090-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,24000,1090 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/6F9B7FCB4438468D8F09727A75322937/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17111030-1015-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,24000,1015 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/9F4DC98EFF1047EA9251C1DB3586D4AF/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
3 BHK Flat for rent in Sector 76,https://housing.com/rent/17111147-1315-sqft-3-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,28000,1315 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/5BBD1417BE3D42A58346D71BE9FCC124/v0/large/3_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17102389-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,18000,950 sq.ft,Un-furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/3a1219ef24eae02e614248f16133ba9a/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17110942-1015-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,25000,1015 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/622B94825A5A4543B0DE055950436457/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
3.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17111184-1540-sqft-3.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,29000,1540 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/D375C89684F44FB6A0B16254EEDAB238/v0/large/3.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
3.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17111209-1455-sqft-3.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,28000,1455 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/a1d50cbe278a8c929defd1d1e012f810/v0/large/3.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17111236-1015-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,27000,1015 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/6C6780E95BE645189AA16DFA207AAF64/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 76,https://housing.com/rent/17112300-1090-sqft-2.5-bhk-apartment-on-rent-in-sector-76-noida,Amrapali Princely Estate,23000,1090 sq.ft,Semi furnished,Noida,Sector 76,https://housing-images.n7net.in/01c16c28/B7192196039246CEBA41D46E0D1FBE10/v0/large/2.5_bhk_apartment-for-rent-sector_76-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17078610-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,28000,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/856e3902ad89adc47d8058d64715a50f/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17062418-1400-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,25000,1400 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/2a83611da4d0fe73aa392daf03e9e21a/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17003930-1350-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,35500,1350 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/2234b735880d7fd2308d85921864f3d3/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/16849026-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,32000,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/7861df82c33e4d51b2f6bcd502a2dbf1/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
2 BHK Independent Builder Floor for rent in Sector 128,https://housing.com/rent/17097492-1350-sqft-2-bhk-independent-floor-on-rent-in-sector-128-noida,Jaypee Pavilion Court Royale,29000,1350 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/1148482a33994d7497200aed48e75198/v0/large/2_bhk_independent_builder_floor-for-rent-sector_128-Noida-living_room.jpg
3 BHK Flat for rent in Sector 168,https://housing.com/rent/17100312-2185-sqft-3-bhk-apartment-on-rent-in-sector-168-noida,Sunworld Arista,60000,2185 sq.ft,Fully furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/863e363fc3d0415b97e1a9d116d39d05/v0/large/3_bhk_apartment-for-rent-sector_168-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/16811367-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,30500,950 sq.ft,Fully furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/914e46a7c75ac8d571fbd7ad052c20b2/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17033482-1750-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ACE Parkway,39000,1750 sq.ft,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/751A9C1F08D54F3B9A40E005C1116BE4/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg
2 BHK Flat for rent in Sector 137,https://housing.com/rent/17101588-890-sqft-2-bhk-apartment-on-rent-in-sector-137-noida,Supertech Ecociti,23000,890 sq.ft,Semi furnished,Noida,Sector 137,https://housing-images.n7net.in/01c16c28/356599edadd04a42bec057a3765eb410/v0/large/2_bhk_apartment-for-rent-sector_137-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 77,https://housing.com/rent/16851926-1150-sqft-2.5-bhk-apartment-on-rent-in-sector-77-noida,Express Zenith,26000,1150 sq.ft,Semi furnished,Noida,Sector 77,https://housing-images.n7net.in/01c16c28/5c8a886c0dfd423f8cdf7774a770f2c0/v0/large/2.5_bhk_apartment-for-rent-sector_77_noida_1-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17083207-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,24000,950 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/4263406db1a744ed8db4fb0e560958fa/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
2.5 BHK Flat for rent in Sector 78,https://housing.com/rent/17050413-1250-sqft-2.5-bhk-apartment-on-rent-in-sector-78-noida,Mahagun Moderne,35000,1250 sq.ft,Semi furnished,Noida,Sector 78,https://housing-images.n7net.in/01c16c28/878f556b6744ee4c528a27daaf85bcef/v0/large/2.5_bhk_apartment-for-rent-sector_78_noida-Noida-hall.jpg
2 BHK Flat for rent in Sector 100,https://housing.com/rent/16999439-1070-sqft-2-bhk-apartment-on-rent-in-sector-100-noida,The 3C Lotus Boulevard,31000,1070 sq.ft,Semi furnished,Noida,Sector 100,https://housing-images.n7net.in/01c16c28/792b6ffa8b424060b72b4023e7912f28/v0/large/2_bhk_apartment-for-rent-sector_100-Noida-living_room.jpg
4 BHK Flat for rent in Sector 150,https://housing.com/rent/17040776-4500-sqft-4-bhk-apartment-on-rent-in-sector-150-noida,ACE Parkway,100000,4500 sq.ft,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/77e263279c46a43995e533afcc52c191/v0/large/4_bhk_apartment-for-rent-sector_150-Noida-hall.jpg
2 BHK Flat for rent in Sector 150,https://housing.com/rent/16999061-1085-sqft-2-bhk-apartment-on-rent-in-sector-150-noida,ACE Group Parkway,29000,1085 sq.ft,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/2feb7a161ca546a8a73eb83525b8ab3e/v0/large/2_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg
2 BHK Flat for rent in Sector 128,https://housing.com/rent/17065817-1350-sqft-2-bhk-apartment-on-rent-in-sector-128-noida,Jaypee Pavilion Court Royale,30000,1350 sq.ft,Semi furnished,Noida,Sector 128,https://housing-images.n7net.in/01c16c28/c7cbfe45093e43f39c4acabf864b0f85/v0/large/2_bhk_apartment-for-rent-sector_128-Noida-living_room.jpg
4 BHK Flat for rent in Sector 168,https://housing.com/rent/17078504-2740-sqft-4-bhk-apartment-on-rent-in-sector-168-noida,Sunworld Arista,65000,2740 sq.ft,Semi furnished,Noida,Sector 168,https://housing-images.n7net.in/01c16c28/6435d01ffb31462ea935ce17bc01ea99/v0/large/4_bhk_apartment-for-rent-sector_168-Noida-living_room.jpg
3 BHK Flat for rent in Sector 150,https://housing.com/rent/17010289-1750-sqft-3-bhk-apartment-on-rent-in-sector-150-noida,ATS Pristine,40000,1750 sq.ft,Semi furnished,Noida,Sector 150,https://housing-images.n7net.in/01c16c28/1744443817072_995bce40bf9447e7098e55861d5341b2/v0/large/3_bhk_apartment-for-rent-sector_150-Noida-living_room.jpg
3 BHK Flat for rent in Sector 134,https://housing.com/rent/17011674-1370-sqft-3-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,25003,1370 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/2887d29a6ed1858c235fa16375264f5c/v0/large/3_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
2 BHK Flat for rent in Sector 143B,https://housing.com/rent/16932036-940-sqft-2-bhk-apartment-on-rent-in-sector-143b-noida,Sikka Karnam Greens,26000,940 sq.ft,Semi furnished,Noida,Sector 143B,https://housing-images.n7net.in/01c16c28/4f89f50b26d94b0baf9650fd57bcd6b8/v0/large/2_bhk_apartment-for-rent-sector_143b-Noida-living_room.jpg
1 BHK Flat for rent in Sector 75,https://housing.com/rent/16558089-615-sqft-1-bhk-apartment-on-rent-in-sector-75-noida,Maxblis Grand Kingston,23500,615 sq.ft,Semi furnished,Noida,Sector 75,https://housing-images.n7net.in/01c16c28/7e8c2f1f60af1a02a51a090334205529/v0/large/1_bhk_apartment-for-rent-sector_75_noida-Noida-hall.jpg
2 BHK Flat for rent in Sector 143,https://housing.com/rent/16785178-950-sqft-2-bhk-apartment-on-rent-in-sector-143-noida,Sikka Kaamna Greens,23000,950 sq.ft,Semi furnished,Noida,Sector 143,https://housing-images.n7net.in/01c16c28/d8e58055cd4b422987487ca2d4a18af1/v0/large/2_bhk_apartment-for-rent-sector_143-Noida-living_room.jpg
2 BHK Flat for rent in Sector 134,https://housing.com/rent/17023879-950-sqft-2-bhk-apartment-on-rent-in-sector-134-noida,Jaypee Kosmos,22003,950 sq.ft,Semi furnished,Noida,Sector 134,https://housing-images.n7net.in/01c16c28/00808c814faa862b4e4cb2a38a9171bb/v0/large/2_bhk_apartment-for-rent-sector_134-Noida-living_room.jpg
1 RK Flat for rent in Sector 99,https://housing.com/rent/17096771-555-sqft-1-rk-apartment-on-rent-in-sector-45-noida,Not Found,15000,555 sq.ft,Fully furnished,Noida,Sector 99,https://housing-images.n7net.in/01c16c28/615a816bb90a4dec8f716344f35627eb/v0/large/1_rk_apartment-for-rent-sector_99-Noida-bedroom.jpg
1 RK Flat for rent in Sector 99,https://housing.com/rent/17097424-555-sqft-1-rk-apartment-on-rent-in-sector-99-noida,Sunshine Apartment,10000,555 sq.ft,Semi furnished,Noida,Sector 99,https://housing-images.n7net.in/01c16c28/41773b3e05e54e28b919ca7e8a678ef2/v0/large/1_rk_apartment-for-rent-sector_99-Noida-bedroom.jpg
1 BHK Studio for rent in Sector 94,https://housing.com/rent/17018633-630-sqft-1-bhk-studio-on-rent-in-sector-94-noida,Supertech Supernova,50000,630 sq.ft,Fully furnished,Noida,Sector 94,https://housing-images.n7net.in/01c16c28/1744533057617_fc6f51c83e7630f806b1c00d0e890152/v0/large/1_bhk_studio-for-rent-sector_94_1-Noida-living_room.jpg
